in s,C4 in V
1.2424350E-02,5.82422E-05
1.2424533E-02,2.89453E-05
1.2424716E-02,5.82422E-05
1.2424899E-02,3.87109E-05
1.2425082E-02,1.91797E-05
1.2425266E-02,1.91797E-05
1.2425449E-02,2.89453E-05
1.2425632E-02,9.41406E-06
1.2425815E-02,-3.51563E-07
1.2425998E-02,9.41406E-06
1.2426182E-02,4.84766E-05
1.2426365E-02,-2.96484E-05
1.2426548E-02,3.87109E-05
1.2426731E-02,-1.01172E-05
1.2426914E-02,4.84766E-05
1.2427098E-02,1.91797E-05
1.2427281E-02,9.41406E-06
1.2427464E-02,-3.51563E-07
1.2427647E-02,2.89453E-05
1.2427830E-02,-3.51563E-07
1.2428014E-02,-3.51563E-07
1.2428197E-02,1.91797E-05
1.2428380E-02,5.82422E-05
1.2428563E-02,-3.51563E-07
1.2428746E-02,-3.94141E-05
1.2428930E-02,-3.51563E-07
1.2429113E-02,9.41406E-06
1.2429296E-02,-3.51563E-07
1.2429479E-02,9.41406E-06
1.2429662E-02,1.91797E-05
1.2429846E-02,-3.51563E-07
1.2430029E-02,1.91797E-05
1.2430212E-02,-3.51563E-07
1.2430395E-02,-3.51563E-07
1.2430578E-02,-3.51563E-07
1.2430762E-02,1.91797E-05
1.2430945E-02,-4.91797E-05
1.2431128E-02,-5.89453E-05
1.2431311E-02,-3.94141E-05
1.2431494E-02,-1.01172E-05
1.2431678E-02,-3.94141E-05
1.2431861E-02,-3.51563E-07
1.2432044E-02,9.41406E-06
1.2432227E-02,9.41406E-06
1.2432410E-02,1.91797E-05
1.2432594E-02,9.41406E-06
1.2432777E-02,-3.51563E-07
1.2432960E-02,-1.98828E-05
1.2433143E-02,9.41406E-06
1.2433326E-02,9.41406E-06
1.2433510E-02,-4.91797E-05
1.2433693E-02,-1.98828E-05
1.2433876E-02,8.73988E-03
1.2434059E-02,8.78871E-03
1.2434242E-02,8.85707E-03
1.2434426E-02,8.85707E-03
1.2434609E-02,8.87660E-03
1.2434792E-02,8.84730E-03
1.2434975E-02,8.85707E-03
1.2435158E-02,8.87660E-03
1.2435342E-02,8.88637E-03
1.2435525E-02,8.89613E-03
1.2435708E-02,8.87660E-03
1.2435891E-02,8.88637E-03
1.2436074E-02,8.90590E-03
1.2436258E-02,8.92543E-03
1.2436441E-02,8.88637E-03
1.2436624E-02,8.88637E-03
1.2436807E-02,8.85707E-03
1.2436990E-02,8.90590E-03
1.2437174E-02,8.88637E-03
1.2437357E-02,8.87660E-03
1.2437540E-02,8.86684E-03
1.2437723E-02,8.89613E-03
1.2437906E-02,8.84730E-03
1.2438090E-02,8.88637E-03
1.2438273E-02,8.85707E-03
1.2438456E-02,8.85707E-03
1.2438639E-02,8.94496E-03
1.2438822E-02,8.90590E-03
1.2439006E-02,8.87660E-03
1.2439189E-02,8.91566E-03
1.2439372E-02,8.95473E-03
1.2439555E-02,8.90590E-03
1.2439738E-02,8.91566E-03
1.2439922E-02,1.07070E-04
1.2440105E-02,7.77734E-05
1.2440288E-02,6.80078E-05
1.2440471E-02,1.07070E-04
1.2440654E-02,4.84766E-05
1.2440838E-02,3.87109E-05
1.2441021E-02,5.82422E-05
1.2441204E-02,3.87109E-05
1.2441387E-02,5.82422E-05
1.2441570E-02,3.87109E-05
1.2441754E-02,-3.51563E-07
1.2441937E-02,9.41406E-06
1.2442120E-02,3.87109E-05
1.2442303E-02,3.87109E-05
1.2442486E-02,2.89453E-05
1.2442670E-02,3.87109E-05
1.2442853E-02,1.91797E-05
1.2443036E-02,-3.51563E-07
1.2443219E-02,4.84766E-05
1.2443402E-02,-3.51563E-07
1.2443586E-02,-3.94141E-05
1.2443769E-02,1.91797E-05
1.2443952E-02,2.89453E-05
1.2444135E-02,1.91797E-05
1.2444318E-02,-3.51563E-07
1.2444502E-02,3.87109E-05
1.2444685E-02,-1.01172E-05
1.2444868E-02,-3.51563E-07
1.2445051E-02,-3.51563E-07
1.2445234E-02,-3.51563E-07
1.2445418E-02,9.41406E-06
1.2445601E-02,-1.01172E-05
1.2445784E-02,-3.51563E-07
1.2445967E-02,2.89453E-05
1.2446150E-02,9.41406E-06
1.2446334E-02,-1.98828E-05
1.2446517E-02,-3.51563E-07
1.2446700E-02,-2.96484E-05
1.2446883E-02,-3.51563E-07
1.2447066E-02,-1.98828E-05
1.2447250E-02,-1.98828E-05
1.2447433E-02,1.91797E-05
1.2447616E-02,-2.96484E-05
1.2447799E-02,-3.51563E-07
1.2447982E-02,1.91797E-05
1.2448166E-02,-1.98828E-05
1.2448349E-02,-1.98828E-05
1.2448532E-02,-1.01172E-05
1.2448715E-02,-3.51563E-07
1.2448898E-02,-3.94141E-05
1.2449082E-02,-1.98828E-05
1.2449265E-02,-3.94141E-05
1.2449448E-02,-4.91797E-05
1.2449631E-02,-2.96484E-05
1.2449814E-02,-2.96484E-05
1.2449998E-02,-5.89453E-05
1.2450181E-02,-1.98828E-05
1.2450364E-02,1.91797E-05
1.2450547E-02,-2.96484E-05
1.2450730E-02,-1.98828E-05
1.2450914E-02,1.91797E-05
1.2451097E-02,-1.98828E-05
1.2451280E-02,-4.91797E-05
1.2451463E-02,-1.98828E-05
1.2451646E-02,-3.51563E-07
1.2451830E-02,-5.89453E-05
1.2452013E-02,-1.98828E-05
1.2452196E-02,-5.89453E-05
1.2452379E-02,-5.89453E-05
1.2452562E-02,1.91797E-05
1.2452746E-02,-5.89453E-05
1.2452929E-02,-7.84766E-05
1.2453112E-02,-3.94141E-05
1.2453295E-02,-6.87109E-05
1.2453478E-02,-2.96484E-05
1.2453662E-02,-3.94141E-05
1.2453845E-02,8.68129E-03
1.2454028E-02,8.75941E-03
1.2454211E-02,8.77895E-03
1.2454394E-02,8.80824E-03
1.2454578E-02,8.81801E-03
1.2454761E-02,8.80824E-03
1.2454944E-02,8.86684E-03
1.2455127E-02,8.81801E-03
1.2455310E-02,8.87660E-03
1.2455494E-02,8.84730E-03
1.2455677E-02,8.86684E-03
1.2455860E-02,8.83754E-03
1.2456043E-02,8.84730E-03
1.2456226E-02,8.83754E-03
1.2456410E-02,8.86684E-03
1.2456593E-02,8.86684E-03
1.2456776E-02,8.88637E-03
1.2456959E-02,8.88637E-03
1.2457142E-02,8.87660E-03
1.2457326E-02,8.89613E-03
1.2457509E-02,8.86684E-03
1.2457692E-02,8.83754E-03
1.2457875E-02,8.84730E-03
1.2458058E-02,8.86684E-03
1.2458242E-02,8.90590E-03
1.2458425E-02,8.87660E-03
1.2458608E-02,8.85707E-03
1.2458791E-02,8.82777E-03
1.2458974E-02,8.88637E-03
1.2459158E-02,8.84730E-03
1.2459341E-02,8.90590E-03
1.2459524E-02,8.87660E-03
1.2459707E-02,8.90590E-03
1.2459890E-02,5.82422E-05
1.2460074E-02,2.89453E-05
1.2460257E-02,2.89453E-05
1.2460440E-02,-1.01172E-05
1.2460623E-02,-3.51563E-07
1.2460806E-02,-3.51563E-07
1.2460990E-02,9.41406E-06
1.2461173E-02,-3.51563E-07
1.2461356E-02,9.41406E-06
1.2461539E-02,-3.51563E-07
1.2461722E-02,-3.51563E-07
1.2461906E-02,9.41406E-06
1.2462089E-02,-2.96484E-05
1.2462272E-02,9.41406E-06
1.2462455E-02,9.41406E-06
1.2462638E-02,3.87109E-05
1.2462822E-02,9.41406E-06
1.2463005E-02,-3.51563E-07
1.2463188E-02,-1.01172E-05
1.2463371E-02,2.89453E-05
1.2463554E-02,-2.96484E-05
1.2463738E-02,-1.98828E-05
1.2463921E-02,-3.51563E-07
1.2464104E-02,1.91797E-05
1.2464287E-02,-3.51563E-07
1.2464470E-02,-3.51563E-07
1.2464654E-02,2.89453E-05
1.2464837E-02,-1.98828E-05
1.2465020E-02,-1.98828E-05
1.2465203E-02,-2.96484E-05
1.2465386E-02,-1.98828E-05
1.2465570E-02,9.41406E-06
1.2465753E-02,-1.98828E-05
1.2465936E-02,1.91797E-05
1.2466119E-02,-3.94141E-05
1.2466302E-02,4.84766E-05
1.2466486E-02,-3.51563E-07
1.2466669E-02,9.41406E-06
1.2466852E-02,-2.96484E-05
1.2467035E-02,-2.96484E-05
1.2467218E-02,1.91797E-05
1.2467402E-02,9.41406E-06
1.2467585E-02,-3.94141E-05
1.2467768E-02,-1.98828E-05
1.2467951E-02,-1.01172E-05
1.2468134E-02,3.87109E-05
1.2468318E-02,-1.98828E-05
1.2468501E-02,-1.98828E-05
1.2468684E-02,-2.96484E-05
1.2468867E-02,9.41406E-06
1.2469050E-02,9.41406E-06
1.2469234E-02,5.82422E-05
1.2469417E-02,-3.51563E-07
1.2469600E-02,-3.51563E-07
1.2469783E-02,-1.01172E-05
1.2469966E-02,9.41406E-06
1.2470150E-02,-4.91797E-05
1.2470333E-02,-1.01172E-05
1.2470516E-02,-2.96484E-05
1.2470699E-02,-2.96484E-05
1.2470882E-02,-2.96484E-05
1.2471066E-02,9.41406E-06
1.2471249E-02,9.41406E-06
1.2471432E-02,-3.94141E-05
1.2471615E-02,-1.98828E-05
1.2471798E-02,-3.51563E-07
1.2471982E-02,-3.51563E-07
1.2472165E-02,-1.01172E-05
1.2472348E-02,1.91797E-05
1.2472531E-02,-3.51563E-07
1.2472714E-02,-3.51563E-07
1.2472898E-02,-1.98828E-05
1.2473081E-02,1.91797E-05
1.2473264E-02,-1.01172E-05
1.2473447E-02,-3.51563E-07
1.2473630E-02,-1.98828E-05
1.2473814E-02,8.68129E-03
1.2473997E-02,8.81801E-03
1.2474180E-02,8.86684E-03
1.2474363E-02,8.87660E-03
1.2474546E-02,8.87660E-03
1.2474730E-02,8.83754E-03
1.2474913E-02,8.86684E-03
1.2475096E-02,8.88637E-03
1.2475279E-02,8.85707E-03
1.2475462E-02,8.87660E-03
1.2475646E-02,8.88637E-03
1.2475829E-02,8.89613E-03
1.2476012E-02,8.91566E-03
1.2476195E-02,8.87660E-03
1.2476378E-02,8.84730E-03
1.2476562E-02,8.85707E-03
1.2476745E-02,8.87660E-03
1.2476928E-02,8.86684E-03
1.2477111E-02,8.90590E-03
1.2477294E-02,8.87660E-03
1.2477478E-02,8.89613E-03
1.2477661E-02,8.86684E-03
1.2477844E-02,8.86684E-03
1.2478027E-02,8.89613E-03
1.2478210E-02,8.90590E-03
1.2478394E-02,8.91566E-03
1.2478577E-02,8.91566E-03
1.2478760E-02,8.88637E-03
1.2478943E-02,8.90590E-03
1.2479126E-02,8.86684E-03
1.2479310E-02,8.89613E-03
1.2479493E-02,8.84730E-03
1.2479676E-02,8.90590E-03
1.2479859E-02,1.16836E-04
1.2480042E-02,1.07070E-04
1.2480226E-02,1.91797E-05
1.2480409E-02,1.91797E-05
1.2480592E-02,4.84766E-05
1.2480775E-02,3.87109E-05
1.2480958E-02,-3.51563E-07
1.2481142E-02,-3.51563E-07
1.2481325E-02,-3.51563E-07
1.2481508E-02,-1.01172E-05
1.2481691E-02,-2.96484E-05
1.2481874E-02,-3.51563E-07
1.2482058E-02,-1.98828E-05
1.2482241E-02,-3.94141E-05
1.2482424E-02,-1.98828E-05
1.2482607E-02,-1.98828E-05
1.2482790E-02,-2.96484E-05
1.2482974E-02,-1.98828E-05
1.2483157E-02,-2.96484E-05
1.2483340E-02,-1.01172E-05
1.2483523E-02,-3.51563E-07
1.2483706E-02,-2.96484E-05
1.2483890E-02,-3.94141E-05
1.2484073E-02,-3.94141E-05
1.2484256E-02,9.41406E-06
1.2484439E-02,-1.01172E-05
1.2484622E-02,-2.96484E-05
1.2484806E-02,-2.96484E-05
1.2484989E-02,-1.98828E-05
1.2485172E-02,-1.98828E-05
1.2485355E-02,-3.94141E-05
1.2485538E-02,-1.98828E-05
1.2485722E-02,-2.96484E-05
1.2485905E-02,-5.89453E-05
1.2486088E-02,-1.98828E-05
1.2486271E-02,1.91797E-05
1.2486454E-02,-1.98828E-05
1.2486638E-02,-3.51563E-07
1.2486821E-02,-3.94141E-05
1.2487004E-02,-2.96484E-05
1.2487187E-02,-4.91797E-05
1.2487370E-02,-2.96484E-05
1.2487554E-02,-6.87109E-05
1.2487737E-02,-5.89453E-05
1.2487920E-02,-3.94141E-05
1.2488103E-02,-3.94141E-05
1.2488286E-02,-1.98828E-05
1.2488470E-02,-1.98828E-05
1.2488653E-02,-1.98828E-05
1.2488836E-02,-1.01172E-05
1.2489019E-02,-3.94141E-05
1.2489202E-02,-1.98828E-05
1.2489386E-02,-1.01172E-05
1.2489569E-02,-1.98828E-05
1.2489752E-02,-5.89453E-05
1.2489935E-02,-1.98828E-05
1.2490118E-02,-2.96484E-05
1.2490302E-02,-1.01172E-05
1.2490485E-02,-2.96484E-05
1.2490668E-02,-2.96484E-05
1.2490851E-02,-3.51563E-07
1.2491034E-02,-1.98828E-05
1.2491218E-02,-3.51563E-07
1.2491401E-02,-5.89453E-05
1.2491584E-02,-1.98828E-05
1.2491767E-02,-1.01172E-05
1.2491950E-02,-1.98828E-05
1.2492134E-02,-3.94141E-05
1.2492317E-02,2.89453E-05
1.2492500E-02,-3.94141E-05
1.2492683E-02,-1.98828E-05
1.2492866E-02,2.89453E-05
1.2493050E-02,-1.98828E-05
1.2493233E-02,-3.51563E-07
1.2493416E-02,-1.98828E-05
1.2493599E-02,-3.51563E-07
1.2493782E-02,5.88832E-03
1.2493966E-02,8.79848E-03
1.2494149E-02,8.79848E-03
1.2494332E-02,8.80824E-03
1.2494515E-02,8.83754E-03
1.2494698E-02,8.83754E-03
1.2494882E-02,8.90590E-03
1.2495065E-02,8.83754E-03
1.2495248E-02,8.80824E-03
1.2495431E-02,8.86684E-03
1.2495614E-02,8.86684E-03
1.2495798E-02,8.86684E-03
1.2495981E-02,8.89613E-03
1.2496164E-02,8.90590E-03
1.2496347E-02,8.85707E-03
1.2496530E-02,8.89613E-03
1.2496714E-02,8.86684E-03
1.2496897E-02,8.87660E-03
1.2497080E-02,8.89613E-03
1.2497263E-02,8.93520E-03
1.2497446E-02,8.90590E-03
1.2497630E-02,8.89613E-03
1.2497813E-02,8.90590E-03
1.2497996E-02,8.88637E-03
1.2498179E-02,8.84730E-03
1.2498362E-02,8.86684E-03
1.2498546E-02,8.85707E-03
1.2498729E-02,8.89613E-03
1.2498912E-02,8.88637E-03
1.2499095E-02,8.89613E-03
1.2499278E-02,8.92543E-03
1.2499462E-02,8.91566E-03
1.2499645E-02,8.88637E-03
1.2499828E-02,1.55898E-04
1.2500011E-02,9.73047E-05
1.2500194E-02,6.80078E-05
1.2500378E-02,5.82422E-05
1.2500561E-02,3.87109E-05
1.2500744E-02,6.80078E-05
1.2500927E-02,3.87109E-05
1.2501110E-02,1.91797E-05
1.2501294E-02,7.77734E-05
1.2501477E-02,5.82422E-05
1.2501660E-02,3.87109E-05
1.2501843E-02,3.87109E-05
1.2502026E-02,9.41406E-06
1.2502210E-02,1.91797E-05
1.2502393E-02,1.91797E-05
1.2502576E-02,3.87109E-05
1.2502759E-02,3.87109E-05
1.2502942E-02,-1.01172E-05
1.2503126E-02,-3.51563E-07
1.2503309E-02,4.84766E-05
1.2503492E-02,-1.01172E-05
1.2503675E-02,9.41406E-06
1.2503858E-02,-3.51563E-07
1.2504042E-02,2.89453E-05
1.2504225E-02,-1.01172E-05
1.2504408E-02,-3.51563E-07
1.2504591E-02,9.41406E-06
1.2504774E-02,-2.96484E-05
1.2504958E-02,1.91797E-05
1.2505141E-02,1.91797E-05
1.2505324E-02,-3.51563E-07
1.2505507E-02,3.87109E-05
1.2505690E-02,-3.51563E-07
1.2505874E-02,-3.51563E-07
1.2506057E-02,-3.51563E-07
1.2506240E-02,9.41406E-06
1.2506423E-02,-3.51563E-07
1.2506606E-02,-3.51563E-07
1.2506790E-02,9.41406E-06
1.2506973E-02,-1.01172E-05
1.2507156E-02,1.91797E-05
1.2507339E-02,1.91797E-05
1.2507522E-02,-1.98828E-05
1.2507706E-02,-1.01172E-05
1.2507889E-02,-3.51563E-07
1.2508072E-02,-3.51563E-07
1.2508255E-02,-1.98828E-05
1.2508438E-02,-4.91797E-05
1.2508622E-02,-3.51563E-07
1.2508805E-02,-3.94141E-05
1.2508988E-02,-2.96484E-05
1.2509171E-02,3.87109E-05
1.2509354E-02,-2.96484E-05
1.2509538E-02,-1.01172E-05
1.2509721E-02,-2.96484E-05
1.2509904E-02,-1.98828E-05
1.2510087E-02,-2.96484E-05
1.2510270E-02,-2.96484E-05
1.2510454E-02,-1.01172E-05
1.2510637E-02,9.41406E-06
1.2510820E-02,-1.98828E-05
1.2511003E-02,-2.96484E-05
1.2511186E-02,-3.51563E-07
1.2511370E-02,-3.94141E-05
1.2511553E-02,9.41406E-06
1.2511736E-02,-1.01172E-05
1.2511919E-02,-1.01172E-05
1.2512102E-02,-3.51563E-07
1.2512286E-02,-1.98828E-05
1.2512469E-02,-3.51563E-07
1.2512652E-02,-3.51563E-07
1.2512835E-02,-3.51563E-07
1.2513018E-02,-1.98828E-05
1.2513202E-02,-3.94141E-05
1.2513385E-02,-1.01172E-05
1.2513568E-02,-3.51563E-07
1.2513751E-02,-2.96484E-05
1.2513934E-02,8.80824E-03
1.2514118E-02,8.83754E-03
1.2514301E-02,8.83754E-03
1.2514484E-02,8.83754E-03
1.2514667E-02,8.83754E-03
1.2514850E-02,8.79848E-03
1.2515034E-02,8.85707E-03
1.2515217E-02,8.85707E-03
1.2515400E-02,8.86684E-03
1.2515583E-02,8.87660E-03
1.2515766E-02,8.86684E-03
1.2515950E-02,8.88637E-03
1.2516133E-02,8.89613E-03
1.2516316E-02,8.90590E-03
1.2516499E-02,8.89613E-03
1.2516682E-02,8.89613E-03
1.2516866E-02,8.88637E-03
1.2517049E-02,8.90590E-03
1.2517232E-02,8.86684E-03
1.2517415E-02,8.88637E-03
1.2517598E-02,8.90590E-03
1.2517782E-02,8.90590E-03
1.2517965E-02,8.86684E-03
1.2518148E-02,8.89613E-03
1.2518331E-02,8.90590E-03
1.2518514E-02,8.90590E-03
1.2518698E-02,8.90590E-03
1.2518881E-02,8.93520E-03
1.2519064E-02,8.90590E-03
1.2519247E-02,8.88637E-03
1.2519430E-02,8.90590E-03
1.2519614E-02,8.93520E-03
1.2519797E-02,2.04727E-04
1.2519980E-02,1.16836E-04
1.2520163E-02,7.77734E-05
1.2520346E-02,9.41406E-06
1.2520530E-02,8.75391E-05
1.2520713E-02,3.87109E-05
1.2520896E-02,5.82422E-05
1.2521079E-02,5.82422E-05
1.2521262E-02,6.80078E-05
1.2521446E-02,4.84766E-05
1.2521629E-02,1.91797E-05
1.2521812E-02,1.91797E-05
1.2521995E-02,5.82422E-05
1.2522178E-02,9.41406E-06
1.2522362E-02,2.89453E-05
1.2522545E-02,4.84766E-05
1.2522728E-02,1.91797E-05
1.2522911E-02,1.91797E-05
1.2523094E-02,-1.01172E-05
1.2523278E-02,9.41406E-06
1.2523461E-02,5.82422E-05
1.2523644E-02,6.80078E-05
1.2523827E-02,2.89453E-05
1.2524010E-02,-3.51563E-07
1.2524194E-02,2.89453E-05
1.2524377E-02,1.91797E-05
1.2524560E-02,5.82422E-05
1.2524743E-02,9.41406E-06
1.2524926E-02,2.89453E-05
1.2525110E-02,-3.51563E-07
1.2525293E-02,9.41406E-06
1.2525476E-02,-3.51563E-07
1.2525659E-02,-1.01172E-05
1.2525842E-02,-3.94141E-05
1.2526026E-02,-3.51563E-07
1.2526209E-02,-1.98828E-05
1.2526392E-02,1.91797E-05
1.2526575E-02,2.89453E-05
1.2526758E-02,-1.01172E-05
1.2526942E-02,1.91797E-05
1.2527125E-02,-1.98828E-05
1.2527308E-02,-3.94141E-05
1.2527491E-02,-1.01172E-05
1.2527674E-02,2.89453E-05
1.2527858E-02,-1.98828E-05
1.2528041E-02,-1.01172E-05
1.2528224E-02,9.41406E-06
1.2528407E-02,9.41406E-06
1.2528590E-02,3.87109E-05
1.2528774E-02,-1.98828E-05
1.2528957E-02,-3.94141E-05
1.2529140E-02,1.91797E-05
1.2529323E-02,-3.51563E-07
1.2529506E-02,-3.51563E-07
1.2529690E-02,1.91797E-05
1.2529873E-02,-2.96484E-05
1.2530056E-02,9.41406E-06
1.2530239E-02,9.41406E-06
1.2530422E-02,9.41406E-06
1.2530606E-02,-1.01172E-05
1.2530789E-02,9.41406E-06
1.2530972E-02,2.89453E-05
1.2531155E-02,9.41406E-06
1.2531338E-02,-3.94141E-05
1.2531522E-02,-3.51563E-07
1.2531705E-02,-3.51563E-07
1.2531888E-02,-1.01172E-05
1.2532071E-02,-1.01172E-05
1.2532254E-02,-3.51563E-07
1.2532438E-02,-3.94141E-05
1.2532621E-02,-2.96484E-05
1.2532804E-02,-7.84766E-05
1.2532987E-02,-1.98828E-05
1.2533170E-02,2.89453E-05
1.2533354E-02,-3.94141E-05
1.2533537E-02,-3.94141E-05
1.2533720E-02,-1.01172E-05
1.2533903E-02,8.79848E-03
1.2534086E-02,8.77895E-03
1.2534270E-02,8.82777E-03
1.2534453E-02,8.82777E-03
1.2534636E-02,8.81801E-03
1.2534819E-02,8.87660E-03
1.2535002E-02,8.81801E-03
1.2535186E-02,8.85707E-03
1.2535369E-02,8.84730E-03
1.2535552E-02,8.88637E-03
1.2535735E-02,8.82777E-03
1.2535918E-02,8.86684E-03
1.2536102E-02,8.88637E-03
1.2536285E-02,8.86684E-03
1.2536468E-02,8.84730E-03
1.2536651E-02,8.87660E-03
1.2536834E-02,8.85707E-03
1.2537018E-02,8.87660E-03
1.2537201E-02,8.87660E-03
1.2537384E-02,8.87660E-03
1.2537567E-02,8.84730E-03
1.2537750E-02,8.87660E-03
1.2537934E-02,8.87660E-03
1.2538117E-02,8.90590E-03
1.2538300E-02,8.88637E-03
1.2538483E-02,8.88637E-03
1.2538666E-02,8.92543E-03
1.2538850E-02,8.89613E-03
1.2539033E-02,8.90590E-03
1.2539216E-02,8.91566E-03
1.2539399E-02,8.86684E-03
1.2539582E-02,8.90590E-03
1.2539766E-02,1.76723E-03
1.2539949E-02,6.80078E-05
1.2540132E-02,3.87109E-05
1.2540315E-02,4.84766E-05
1.2540498E-02,4.84766E-05
1.2540682E-02,9.41406E-06
1.2540865E-02,9.41406E-06
1.2541048E-02,2.89453E-05
1.2541231E-02,9.41406E-06
1.2541414E-02,9.41406E-06
1.2541598E-02,-1.98828E-05
1.2541781E-02,1.91797E-05
1.2541964E-02,-1.98828E-05
1.2542147E-02,2.89453E-05
1.2542330E-02,5.82422E-05
1.2542514E-02,2.89453E-05
1.2542697E-02,5.82422E-05
1.2542880E-02,9.41406E-06
1.2543063E-02,1.91797E-05
1.2543246E-02,9.41406E-06
1.2543430E-02,-3.51563E-07
1.2543613E-02,-1.01172E-05
1.2543796E-02,1.91797E-05
1.2543979E-02,-1.98828E-05
1.2544162E-02,2.89453E-05
1.2544346E-02,-3.51563E-07
1.2544529E-02,3.87109E-05
1.2544712E-02,2.89453E-05
1.2544895E-02,3.87109E-05
1.2545078E-02,-2.96484E-05
1.2545262E-02,-3.51563E-07
1.2545445E-02,4.84766E-05
1.2545628E-02,-2.96484E-05
1.2545811E-02,1.91797E-05
1.2545994E-02,-1.01172E-05
1.2546178E-02,9.41406E-06
1.2546361E-02,-1.98828E-05
1.2546544E-02,9.41406E-06
1.2546727E-02,-3.94141E-05
1.2546910E-02,9.41406E-06
1.2547094E-02,2.89453E-05
1.2547277E-02,2.89453E-05
1.2547460E-02,9.41406E-06
1.2547643E-02,-2.96484E-05
1.2547826E-02,-2.96484E-05
1.2548010E-02,-3.51563E-07
1.2548193E-02,-1.01172E-05
1.2548376E-02,-2.96484E-05
1.2548559E-02,-2.96484E-05
1.2548742E-02,-1.01172E-05
1.2548926E-02,-1.98828E-05
1.2549109E-02,-1.01172E-05
1.2549292E-02,6.80078E-05
1.2549475E-02,-3.94141E-05
1.2549658E-02,-2.96484E-05
1.2549842E-02,9.41406E-06
1.2550025E-02,9.41406E-06
1.2550208E-02,-1.98828E-05
1.2550391E-02,-3.51563E-07
1.2550574E-02,-2.96484E-05
1.2550758E-02,-1.98828E-05
1.2550941E-02,-3.51563E-07
1.2551124E-02,-1.98828E-05
1.2551307E-02,-4.91797E-05
1.2551490E-02,2.89453E-05
1.2551674E-02,-3.51563E-07
1.2551857E-02,-1.98828E-05
1.2552040E-02,9.41406E-06
1.2552223E-02,-3.51563E-07
1.2552406E-02,-5.89453E-05
1.2552590E-02,-2.96484E-05
1.2552773E-02,9.41406E-06
1.2552956E-02,-3.51563E-07
1.2553139E-02,-1.98828E-05
1.2553322E-02,9.41406E-06
1.2553506E-02,-3.51563E-07
1.2553689E-02,-2.96484E-05
1.2553872E-02,8.79848E-03
1.2554055E-02,8.83754E-03
1.2554238E-02,8.82777E-03
1.2554422E-02,8.86684E-03
1.2554605E-02,8.83754E-03
1.2554788E-02,8.88637E-03
1.2554971E-02,8.85707E-03
1.2555154E-02,8.89613E-03
1.2555338E-02,8.89613E-03
1.2555521E-02,8.86684E-03
1.2555704E-02,8.87660E-03
1.2555887E-02,8.89613E-03
1.2556070E-02,8.89613E-03
1.2556254E-02,8.90590E-03
1.2556437E-02,8.85707E-03
1.2556620E-02,8.86684E-03
1.2556803E-02,8.91566E-03
1.2556986E-02,8.86684E-03
1.2557170E-02,8.87660E-03
1.2557353E-02,8.91566E-03
1.2557536E-02,8.87660E-03
1.2557719E-02,8.89613E-03
1.2557902E-02,8.88637E-03
1.2558086E-02,8.91566E-03
1.2558269E-02,8.95473E-03
1.2558452E-02,8.88637E-03
1.2558635E-02,8.90590E-03
1.2558818E-02,8.89613E-03
1.2559002E-02,8.92543E-03
1.2559185E-02,8.90590E-03
1.2559368E-02,8.94496E-03
1.2559551E-02,8.92543E-03
1.2559734E-02,8.91566E-03
1.2559918E-02,9.73047E-05
1.2560101E-02,9.73047E-05
1.2560284E-02,5.82422E-05
1.2560467E-02,6.80078E-05
1.2560650E-02,2.89453E-05
1.2560834E-02,3.87109E-05
1.2561017E-02,1.91797E-05
1.2561200E-02,6.80078E-05
1.2561383E-02,1.91797E-05
1.2561566E-02,1.91797E-05
1.2561750E-02,4.84766E-05
1.2561933E-02,4.84766E-05
1.2562116E-02,3.87109E-05
1.2562299E-02,6.80078E-05
1.2562482E-02,3.87109E-05
1.2562666E-02,2.89453E-05
1.2562849E-02,2.89453E-05
1.2563032E-02,1.91797E-05
1.2563215E-02,5.82422E-05
1.2563398E-02,4.84766E-05
1.2563582E-02,3.87109E-05
1.2563765E-02,5.82422E-05
1.2563948E-02,1.91797E-05
1.2564131E-02,4.84766E-05
1.2564314E-02,9.41406E-06
1.2564498E-02,2.89453E-05
1.2564681E-02,2.89453E-05
1.2564864E-02,7.77734E-05
1.2565047E-02,5.82422E-05
1.2565230E-02,4.84766E-05
1.2565414E-02,4.84766E-05
1.2565597E-02,4.84766E-05
1.2565780E-02,2.89453E-05
1.2565963E-02,5.82422E-05
1.2566146E-02,7.77734E-05
1.2566330E-02,7.77734E-05
1.2566513E-02,6.80078E-05
1.2566696E-02,5.82422E-05
1.2566879E-02,6.80078E-05
1.2567062E-02,3.87109E-05
1.2567246E-02,6.80078E-05
1.2567429E-02,5.82422E-05
1.2567612E-02,5.82422E-05
1.2567795E-02,4.84766E-05
1.2567978E-02,2.89453E-05
1.2568162E-02,5.82422E-05
1.2568345E-02,4.84766E-05
1.2568528E-02,7.77734E-05
1.2568711E-02,5.82422E-05
1.2568894E-02,4.84766E-05
1.2569078E-02,7.77734E-05
1.2569261E-02,6.80078E-05
1.2569444E-02,4.84766E-05
1.2569627E-02,5.82422E-05
1.2569810E-02,9.41406E-06
1.2569994E-02,9.41406E-06
1.2570177E-02,6.80078E-05
1.2570360E-02,5.82422E-05
1.2570543E-02,2.89453E-05
1.2570726E-02,8.75391E-05
1.2570910E-02,4.84766E-05
1.2571093E-02,1.91797E-05
1.2571276E-02,1.91797E-05
1.2571459E-02,8.75391E-05
1.2571642E-02,2.89453E-05
