in s,M2 in V
4.748364E-01,-1.5792236E+00
4.748460E-01,-1.5792542E+00
4.748556E-01,-1.5794067E+00
4.748652E-01,-1.5793762E+00
4.748748E-01,-1.5794067E+00
4.748844E-01,-1.5794678E+00
4.748940E-01,-1.5795288E+00
4.749036E-01,-1.5795288E+00
4.749132E-01,-1.5794678E+00
4.749228E-01,-1.5793457E+00
4.749324E-01,-1.5793457E+00
4.749420E-01,-1.5794678E+00
4.749516E-01,-1.5794983E+00
4.749612E-01,-1.5794067E+00
4.749708E-01,-1.5793457E+00
4.749804E-01,-1.5794983E+00
4.749900E-01,-1.5792847E+00
4.749996E-01,-1.5793762E+00
4.750092E-01,-1.5794983E+00
4.750188E-01,-1.5794678E+00
4.750284E-01,-1.5794983E+00
4.750380E-01,-1.5794373E+00
4.750476E-01,-1.5794983E+00
4.750572E-01,-1.5794983E+00
4.750668E-01,-1.5794678E+00
4.750764E-01,-1.5794678E+00
4.750860E-01,-1.5794067E+00
4.750956E-01,-1.5793762E+00
4.751052E-01,-1.5792542E+00
4.751148E-01,-1.5791931E+00
4.751244E-01,-1.5793152E+00
4.751340E-01,-1.5794373E+00
4.751436E-01,-1.5794067E+00
4.751532E-01,-1.5792847E+00
4.751628E-01,-1.5792847E+00
4.751724E-01,-1.5793762E+00
4.751820E-01,-1.5794373E+00
4.751916E-01,-1.5794983E+00
4.752012E-01,-1.5795288E+00
4.752108E-01,-1.5794373E+00
4.752204E-01,-1.5795593E+00
4.752300E-01,-1.5795898E+00
4.752396E-01,-1.5795593E+00
4.752492E-01,-1.5794983E+00
4.752588E-01,-1.5795898E+00
4.752684E-01,-1.5794983E+00
4.752780E-01,-1.5794983E+00
4.752876E-01,-1.5794983E+00
4.752972E-01,-1.5793457E+00
4.753068E-01,-1.5794067E+00
4.753164E-01,-1.5795288E+00
4.753260E-01,-1.5794678E+00
4.753356E-01,-1.5794067E+00
4.753452E-01,-1.5794678E+00
4.753548E-01,-1.5794983E+00
4.753644E-01,-1.5795288E+00
4.753740E-01,-1.5795593E+00
4.753836E-01,-1.5794983E+00
4.753932E-01,-1.5794067E+00
4.754028E-01,-1.5794983E+00
4.754124E-01,-1.5795288E+00
4.754220E-01,-1.5795288E+00
4.754316E-01,-1.5795593E+00
4.754412E-01,-1.5795593E+00
4.754508E-01,-1.5794678E+00
4.754604E-01,-1.5792542E+00
4.754700E-01,-1.5792847E+00
4.754796E-01,-1.5793762E+00
4.754892E-01,-1.5794678E+00
4.754988E-01,-1.5793762E+00
4.755084E-01,-1.5792542E+00
4.755180E-01,-1.5793152E+00
4.755276E-01,-1.5792847E+00
4.755372E-01,-1.5793152E+00
4.755468E-01,-1.5793762E+00
4.755564E-01,-1.5794678E+00
4.755660E-01,-1.5795898E+00
4.755756E-01,-1.5794373E+00
4.755852E-01,-1.5794678E+00
4.755948E-01,-1.5794067E+00
4.756044E-01,-1.5793457E+00
4.756140E-01,-1.5793457E+00
4.756236E-01,-1.5794373E+00
4.756332E-01,-1.5794678E+00
4.756428E-01,-1.5794067E+00
4.756524E-01,-1.5795288E+00
4.756620E-01,-1.5794373E+00
4.756716E-01,-1.5794067E+00
4.756812E-01,-1.5793762E+00
4.756908E-01,-1.5792847E+00
4.757004E-01,-1.5793152E+00
4.757100E-01,-1.5794373E+00
4.757196E-01,-1.5794373E+00
4.757292E-01,-1.5793762E+00
4.757388E-01,-1.5794373E+00
4.757484E-01,-1.5794983E+00
4.757580E-01,-1.5794067E+00
4.757676E-01,-1.5794983E+00
4.757772E-01,-1.5794373E+00
4.757868E-01,-1.5794678E+00
4.757964E-01,-1.5795288E+00
4.758060E-01,-1.5795593E+00
4.758156E-01,-1.5794373E+00
4.758252E-01,-1.5795288E+00
4.758348E-01,-1.5794678E+00
4.758444E-01,-1.5794373E+00
4.758540E-01,-1.5794067E+00
4.758636E-01,-1.5794067E+00
4.758732E-01,-1.5793457E+00
4.758828E-01,-1.5792847E+00
4.758924E-01,-1.5793457E+00
4.759020E-01,-1.5794067E+00
4.759116E-01,-1.5793457E+00
4.759212E-01,-1.5793762E+00
4.759308E-01,-1.5792847E+00
4.759404E-01,-1.5793762E+00
4.759500E-01,-1.5794067E+00
4.759596E-01,-1.5794678E+00
4.759692E-01,-1.5794983E+00
4.759788E-01,-1.5795593E+00
4.759884E-01,-1.5796204E+00
4.759980E-01,-1.5795593E+00
4.760076E-01,-1.5794983E+00
4.760172E-01,-1.5794678E+00
4.760268E-01,-1.5794373E+00
4.760364E-01,-1.5794373E+00
4.760460E-01,-1.5792542E+00
4.760556E-01,-1.5792542E+00
4.760652E-01,-1.5792847E+00
4.760748E-01,-1.5792847E+00
4.760844E-01,-1.5793457E+00
4.760940E-01,-1.5792847E+00
4.761036E-01,-1.5791626E+00
4.761132E-01,-1.5793762E+00
4.761228E-01,-1.5794373E+00
4.761324E-01,-1.5794678E+00
4.761420E-01,-1.5794678E+00
4.761516E-01,-1.5794067E+00
4.761612E-01,-1.5794678E+00
4.761708E-01,-1.5794373E+00
4.761804E-01,-1.5795898E+00
4.761900E-01,-1.5796509E+00
4.761996E-01,-1.5795898E+00
4.762092E-01,-1.5795898E+00
4.762188E-01,-1.5795898E+00
4.762284E-01,-1.5795593E+00
4.762380E-01,-1.5795288E+00
4.762476E-01,-1.5796814E+00
4.762572E-01,-1.5795593E+00
4.762668E-01,-1.5795288E+00
4.762764E-01,-1.5795288E+00
4.762860E-01,-1.5794983E+00
4.762956E-01,-1.5793152E+00
4.763052E-01,-1.5792847E+00
4.763148E-01,-1.5792847E+00
4.763244E-01,-1.5791626E+00
4.763340E-01,-1.5792236E+00
4.763436E-01,-1.5791626E+00
4.763532E-01,-1.5791321E+00
4.763628E-01,-1.5792542E+00
4.763724E-01,-1.5793152E+00
4.763820E-01,-1.5791931E+00
4.763916E-01,-1.5792847E+00
4.764012E-01,-1.5792847E+00
4.764108E-01,-1.5793762E+00
4.764204E-01,-1.5794678E+00
4.764300E-01,-1.5794067E+00
4.764396E-01,-1.5793457E+00
4.764492E-01,-1.5794983E+00
4.764588E-01,-1.5795898E+00
4.764684E-01,-1.5794983E+00
4.764780E-01,-1.5794373E+00
4.764876E-01,-1.5794067E+00
4.764972E-01,-1.5793762E+00
4.765068E-01,-1.5794983E+00
4.765164E-01,-1.5796204E+00
4.765260E-01,-1.5794983E+00
4.765356E-01,-1.5795593E+00
4.765452E-01,-1.5795288E+00
4.765548E-01,-1.5793457E+00
4.765644E-01,-1.5794067E+00
4.765740E-01,-1.5794067E+00
4.765836E-01,-1.5794678E+00
4.765932E-01,-1.5794373E+00
4.766028E-01,-1.5793457E+00
4.766124E-01,-1.5793457E+00
4.766220E-01,-1.5793152E+00
4.766316E-01,-1.5793457E+00
4.766412E-01,-1.5792236E+00
4.766508E-01,-1.5792542E+00
4.766604E-01,-1.5791931E+00
4.766700E-01,-1.5791931E+00
4.766796E-01,-1.5792847E+00
4.766892E-01,-1.5791931E+00
4.766988E-01,-1.5792542E+00
4.767084E-01,-1.5793457E+00
4.767180E-01,-1.5792847E+00
4.767276E-01,-1.5794067E+00
4.767372E-01,-1.5793762E+00
4.767468E-01,-1.5792847E+00
4.767564E-01,-1.5793457E+00
4.767660E-01,-1.5793457E+00
4.767756E-01,-1.5794678E+00
4.767852E-01,-1.5794678E+00
4.767948E-01,-1.5792847E+00
4.768044E-01,-1.5794373E+00
4.768140E-01,-1.5793762E+00
4.768236E-01,-1.5794067E+00
4.768332E-01,-1.5794067E+00
4.768428E-01,-1.5795288E+00
4.768524E-01,-1.5796509E+00
4.768620E-01,-1.5794373E+00
4.768716E-01,-1.5794373E+00
4.768812E-01,-1.5792847E+00
4.768908E-01,-1.5791931E+00
4.769004E-01,-1.5793152E+00
4.769100E-01,-1.5793762E+00
4.769196E-01,-1.5793762E+00
4.769292E-01,-1.5794373E+00
4.769388E-01,-1.5793457E+00
4.769484E-01,-1.5794983E+00
4.769580E-01,-1.5795288E+00
4.769676E-01,-1.5795288E+00
4.769772E-01,-1.5795288E+00
4.769868E-01,-1.5795593E+00
4.769964E-01,-1.5794373E+00
4.770060E-01,-1.5794067E+00
4.770156E-01,-1.5794067E+00
4.770252E-01,-1.5794373E+00
4.770348E-01,-1.5794067E+00
4.770444E-01,-1.5793457E+00
4.770540E-01,-1.5792847E+00
4.770636E-01,-1.5795593E+00
4.770732E-01,-1.5794678E+00
4.770828E-01,-1.5794373E+00
4.770924E-01,-1.5794678E+00
4.771020E-01,-1.5793457E+00
4.771116E-01,-1.5793762E+00
4.771212E-01,-1.5794373E+00
4.771308E-01,-1.5793152E+00
4.771404E-01,-1.5791321E+00
4.771500E-01,-1.5791016E+00
4.771596E-01,-1.5791321E+00
4.771692E-01,-1.5791626E+00
4.771788E-01,-1.5791626E+00
4.771884E-01,-1.5791016E+00
4.771980E-01,-1.5792847E+00
4.772076E-01,-1.5792236E+00
4.772172E-01,-1.5793762E+00
4.772268E-01,-1.5793152E+00
4.772364E-01,-1.5794067E+00
4.772460E-01,-1.5793152E+00
4.772556E-01,-1.5794983E+00
4.772652E-01,-1.5792542E+00
4.772748E-01,-1.5794373E+00
4.772844E-01,-1.5794678E+00
4.772940E-01,-1.5794983E+00
4.773036E-01,-1.5794983E+00
4.773132E-01,-1.5795288E+00
4.773228E-01,-1.5794678E+00
4.773324E-01,-1.5794983E+00
4.773420E-01,-1.5793457E+00
4.773516E-01,-1.5792847E+00
4.773612E-01,-1.5792542E+00
4.773708E-01,-1.5793152E+00
4.773804E-01,-1.5793152E+00
4.773900E-01,-1.5793152E+00
4.773996E-01,-1.5792847E+00
4.774092E-01,-1.5792236E+00
4.774188E-01,-1.5793152E+00
4.774284E-01,-1.5791931E+00
4.774380E-01,-1.5794067E+00
4.774476E-01,-1.5794373E+00
4.774572E-01,-1.5795288E+00
4.774668E-01,-1.5794678E+00
4.774764E-01,-1.5793762E+00
4.774860E-01,-1.5793457E+00
4.774956E-01,-1.5794373E+00
4.775052E-01,-1.5795288E+00
4.775148E-01,-1.5793762E+00
4.775244E-01,-1.5794983E+00
4.775340E-01,-1.5793152E+00
4.775436E-01,-1.5792847E+00
4.775532E-01,-1.5793457E+00
4.775628E-01,-1.5792542E+00
4.775724E-01,-1.5792847E+00
4.775820E-01,-1.5792542E+00
4.775916E-01,-1.5793457E+00
4.776012E-01,-1.5793762E+00
4.776108E-01,-1.5793762E+00
4.776204E-01,-1.5792847E+00
4.776300E-01,-1.5793152E+00
4.776396E-01,-1.5793762E+00
4.776492E-01,-1.5792847E+00
4.776588E-01,-1.5793152E+00
4.776684E-01,-1.5793762E+00
4.776780E-01,-1.5795593E+00
4.776876E-01,-1.5795898E+00
4.776972E-01,-1.5796204E+00
4.777068E-01,-1.5795898E+00
4.777164E-01,-1.5795593E+00
4.777260E-01,-1.5795593E+00
4.777356E-01,-1.5794983E+00
4.777452E-01,-1.5795898E+00
4.777548E-01,-1.5795593E+00
4.777644E-01,-1.5795288E+00
4.777740E-01,-1.5794373E+00
4.777836E-01,-1.5794067E+00
4.777932E-01,-1.5793152E+00
4.778028E-01,-1.5794067E+00
4.778124E-01,-1.5795593E+00
4.778220E-01,-1.5794373E+00
4.778316E-01,-1.5792542E+00
4.778412E-01,-1.5792236E+00
4.778508E-01,-1.5791626E+00
4.778604E-01,-1.5792542E+00
4.778700E-01,-1.5793457E+00
4.778796E-01,-1.5794067E+00
4.778892E-01,-1.5794983E+00
4.778988E-01,-1.5794983E+00
4.779084E-01,-1.5794373E+00
4.779180E-01,-1.5794373E+00
4.779276E-01,-1.5794373E+00
4.779372E-01,-1.5793762E+00
4.779468E-01,-1.5792847E+00
4.779564E-01,-1.5793762E+00
4.779660E-01,-1.5793762E+00
4.779756E-01,-1.5793457E+00
4.779852E-01,-1.5793152E+00
4.779948E-01,-1.5795593E+00
4.780044E-01,-1.5795898E+00
4.780140E-01,-1.5794678E+00
4.780236E-01,-1.5794678E+00
4.780332E-01,-1.5793457E+00
4.780428E-01,-1.5793457E+00
4.780524E-01,-1.5793457E+00
4.780620E-01,-1.5793762E+00
4.780716E-01,-1.5793762E+00
4.780812E-01,-1.5792847E+00
4.780908E-01,-1.5792847E+00
4.781004E-01,-1.5791626E+00
4.781100E-01,-1.5792542E+00
4.781196E-01,-1.5793152E+00
4.781292E-01,-1.5793457E+00
4.781388E-01,-1.5793152E+00
4.781484E-01,-1.5793152E+00
4.781580E-01,-1.5793152E+00
4.781676E-01,-1.5793457E+00
4.781772E-01,-1.5794373E+00
4.781868E-01,-1.5794678E+00
4.781964E-01,-1.5794678E+00
4.782060E-01,-1.5794983E+00
4.782156E-01,-1.5794678E+00
4.782252E-01,-1.5794678E+00
4.782348E-01,-1.5793152E+00
4.782444E-01,-1.5794678E+00
4.782540E-01,-1.5793762E+00
4.782636E-01,-1.5794067E+00
4.782732E-01,-1.5793762E+00
4.782828E-01,-1.5794373E+00
4.782924E-01,-1.5793762E+00
4.783020E-01,-1.5794983E+00
4.783116E-01,-1.5794678E+00
4.783212E-01,-1.5794067E+00
4.783308E-01,-1.5792542E+00
4.783404E-01,-1.5793762E+00
4.783500E-01,-1.5792542E+00
4.783596E-01,-1.5792236E+00
4.783692E-01,-1.5792847E+00
4.783788E-01,-1.5792847E+00
4.783884E-01,-1.5792542E+00
4.783980E-01,-1.5793152E+00
4.784076E-01,-1.5793762E+00
4.784172E-01,-1.5794373E+00
4.784268E-01,-1.5795593E+00
4.784364E-01,-1.5795288E+00
4.784460E-01,-1.5793762E+00
4.784556E-01,-1.5794678E+00
4.784652E-01,-1.5793762E+00
4.784748E-01,-1.5793152E+00
4.784844E-01,-1.5794678E+00
4.784940E-01,-1.5793152E+00
4.785036E-01,-1.5792236E+00
4.785132E-01,-1.5793152E+00
4.785228E-01,-1.5793152E+00
4.785324E-01,-1.5793762E+00
4.785420E-01,-1.5794373E+00
4.785516E-01,-1.5793762E+00
4.785612E-01,-1.5793457E+00
4.785708E-01,-1.5794678E+00
4.785804E-01,-1.5795593E+00
4.785900E-01,-1.5794983E+00
4.785996E-01,-1.5794373E+00
4.786092E-01,-1.5793457E+00
4.786188E-01,-1.5794678E+00
4.786284E-01,-1.5793152E+00
4.786380E-01,-1.5794678E+00
4.786476E-01,-1.5794983E+00
4.786572E-01,-1.5794678E+00
4.786668E-01,-1.5794067E+00
4.786764E-01,-1.5793762E+00
4.786860E-01,-1.5794678E+00
4.786956E-01,-1.5794678E+00
4.787052E-01,-1.5794067E+00
4.787148E-01,-1.5793457E+00
4.787244E-01,-1.5793457E+00
4.787340E-01,-1.5793152E+00
4.787436E-01,-1.5794983E+00
4.787532E-01,-1.5794678E+00
4.787628E-01,-1.5794983E+00
4.787724E-01,-1.5795898E+00
4.787820E-01,-1.5794983E+00
4.787916E-01,-1.5793762E+00
4.788012E-01,-1.5793457E+00
4.788108E-01,-1.5793457E+00
4.788204E-01,-1.5792236E+00
4.788300E-01,-1.5791016E+00
4.788396E-01,-1.5791626E+00
4.788492E-01,-1.5791626E+00
4.788588E-01,-1.5792847E+00
4.788684E-01,-1.5792847E+00
4.788780E-01,-1.5793762E+00
4.788876E-01,-1.5793762E+00
4.788972E-01,-1.5792542E+00
4.789068E-01,-1.5793762E+00
4.789164E-01,-1.5793762E+00
4.789260E-01,-1.5794678E+00
4.789356E-01,-1.5793762E+00
4.789452E-01,-1.5793762E+00
4.789548E-01,-1.5795593E+00
4.789644E-01,-1.5794678E+00
4.789740E-01,-1.5794067E+00
4.789836E-01,-1.5794678E+00
4.789932E-01,-1.5794373E+00
4.790028E-01,-1.5793762E+00
4.790124E-01,-1.5792236E+00
4.790220E-01,-1.5792847E+00
4.790316E-01,-1.5792236E+00
4.790412E-01,-1.5793457E+00
4.790508E-01,-1.5792236E+00
4.790604E-01,-1.5793457E+00
4.790700E-01,-1.5795898E+00
4.790796E-01,-1.5794983E+00
4.790892E-01,-1.5795288E+00
4.790988E-01,-1.5795898E+00
4.791084E-01,-1.5796814E+00
4.791180E-01,-1.5796509E+00
4.791276E-01,-1.5794983E+00
4.791372E-01,-1.5794373E+00
4.791468E-01,-1.5794983E+00
4.791564E-01,-1.5794373E+00
4.791660E-01,-1.5793762E+00
4.791756E-01,-1.5794678E+00
4.791852E-01,-1.5793762E+00
4.791948E-01,-1.5794678E+00
4.792044E-01,-1.5794373E+00
4.792140E-01,-1.5794983E+00
4.792236E-01,-1.5794678E+00
4.792332E-01,-1.5794067E+00
4.792428E-01,-1.5794373E+00
4.792524E-01,-1.5793762E+00
4.792620E-01,-1.5793457E+00
4.792716E-01,-1.5795288E+00
4.792812E-01,-1.5795288E+00
4.792908E-01,-1.5793762E+00
4.793004E-01,-1.5794067E+00
4.793100E-01,-1.5794373E+00
4.793196E-01,-1.5794067E+00
4.793292E-01,-1.5796204E+00
4.793388E-01,-1.5796814E+00
4.793484E-01,-1.5795898E+00
4.793580E-01,-1.5795593E+00
4.793676E-01,-1.5795288E+00
4.793772E-01,-1.5796204E+00
4.793868E-01,-1.5796509E+00
4.793964E-01,-1.5793762E+00
4.794060E-01,-1.5794067E+00
4.794156E-01,-1.5792847E+00
4.794252E-01,-1.5793152E+00
4.794348E-01,-1.5792847E+00
4.794444E-01,-1.5793152E+00
4.794540E-01,-1.5793152E+00
4.794636E-01,-1.5791931E+00
4.794732E-01,-1.5793762E+00
4.794828E-01,-1.5793457E+00
4.794924E-01,-1.5794678E+00
4.795020E-01,-1.5794373E+00
4.795116E-01,-1.5795898E+00
4.795212E-01,-1.5794983E+00
4.795308E-01,-1.5793762E+00
4.795404E-01,-1.5794373E+00
4.795500E-01,-1.5794373E+00
4.795596E-01,-1.5793762E+00
4.795692E-01,-1.5794067E+00
4.795788E-01,-1.5794983E+00
4.795884E-01,-1.5794983E+00
4.795980E-01,-1.5793762E+00
4.796076E-01,-1.5793762E+00
4.796172E-01,-1.5793457E+00
4.796268E-01,-1.5793457E+00
4.796364E-01,-1.5794678E+00
4.796460E-01,-1.5795288E+00
4.796556E-01,-1.5794983E+00
4.796652E-01,-1.5793762E+00
4.796748E-01,-1.5793457E+00
4.796844E-01,-1.5793762E+00
4.796940E-01,-1.5794678E+00
4.797036E-01,-1.5794067E+00
4.797132E-01,-1.5793762E+00
4.797228E-01,-1.5794067E+00
4.797324E-01,-1.5794373E+00
4.797420E-01,-1.5794983E+00
4.797516E-01,-1.5794067E+00
4.797612E-01,-1.5794373E+00
4.797708E-01,-1.5794067E+00
4.797804E-01,-1.5793152E+00
4.797900E-01,-1.5793457E+00
4.797996E-01,-1.5793762E+00
4.798092E-01,-1.5793762E+00
4.798188E-01,-1.5794067E+00
4.798284E-01,-1.5794983E+00
4.798380E-01,-1.5793762E+00
4.798476E-01,-1.5793457E+00
4.798572E-01,-1.5793457E+00
4.798668E-01,-1.5794067E+00
4.798764E-01,-1.5794373E+00
4.798860E-01,-1.5795288E+00
4.798956E-01,-1.5794678E+00
4.799052E-01,-1.5794373E+00
4.799148E-01,-1.5795898E+00
4.799244E-01,-1.5794373E+00
4.799340E-01,-1.5794373E+00
4.799436E-01,-1.5793457E+00
4.799532E-01,-1.5793762E+00
4.799628E-01,-1.5794678E+00
4.799724E-01,-1.5794067E+00
4.799820E-01,-1.5794373E+00
4.799916E-01,-1.5793762E+00
4.800012E-01,-1.5794373E+00
4.800108E-01,-1.5794983E+00
4.800204E-01,-1.5792847E+00
4.800300E-01,-1.5794067E+00
4.800396E-01,-1.5794678E+00
4.800492E-01,-1.5794373E+00
4.800588E-01,-1.5794067E+00
4.800684E-01,-1.5794373E+00
4.800780E-01,-1.5794983E+00
4.800876E-01,-1.5793762E+00
4.800972E-01,-1.5792847E+00
4.801068E-01,-1.5792847E+00
4.801164E-01,-1.5791321E+00
4.801260E-01,-1.5791016E+00
4.801356E-01,-1.5790710E+00
4.801452E-01,-1.5791931E+00
4.801548E-01,-1.5792542E+00
4.801644E-01,-1.5792847E+00
4.801740E-01,-1.5792847E+00
4.801836E-01,-1.5793152E+00
4.801932E-01,-1.5794678E+00
4.802028E-01,-1.5795898E+00
4.802124E-01,-1.5795593E+00
4.802220E-01,-1.5795288E+00
4.802316E-01,-1.5794983E+00
4.802412E-01,-1.5795898E+00
4.802508E-01,-1.5794983E+00
4.802604E-01,-1.5796204E+00
4.802700E-01,-1.5794678E+00
4.802796E-01,-1.5795288E+00
4.802892E-01,-1.5793152E+00
4.802988E-01,-1.5792236E+00
4.803084E-01,-1.5791626E+00
4.803180E-01,-1.5791626E+00
4.803276E-01,-1.5792236E+00
4.803372E-01,-1.5792542E+00
4.803468E-01,-1.5791016E+00
4.803564E-01,-1.5791626E+00
4.803660E-01,-1.5793152E+00
4.803756E-01,-1.5793762E+00
4.803852E-01,-1.5794678E+00
4.803948E-01,-1.5793457E+00
4.804044E-01,-1.5792847E+00
4.804140E-01,-1.5792236E+00
4.804236E-01,-1.5792542E+00
4.804332E-01,-1.5793457E+00
4.804428E-01,-1.5792847E+00
4.804524E-01,-1.5794067E+00
4.804620E-01,-1.5793457E+00
4.804716E-01,-1.5793762E+00
4.804812E-01,-1.5794678E+00
4.804908E-01,-1.5794678E+00
4.805004E-01,-1.5795593E+00
4.805100E-01,-1.5794678E+00
4.805196E-01,-1.5794067E+00
4.805292E-01,-1.5794983E+00
4.805388E-01,-1.5795593E+00
4.805484E-01,-1.5794678E+00
4.805580E-01,-1.5795288E+00
4.805676E-01,-1.5793762E+00
4.805772E-01,-1.5794373E+00
4.805868E-01,-1.5794983E+00
4.805964E-01,-1.5794983E+00
4.806060E-01,-1.5795593E+00
4.806156E-01,-1.5794983E+00
4.806252E-01,-1.5793762E+00
4.806348E-01,-1.5791626E+00
4.806444E-01,-1.5791931E+00
4.806540E-01,-1.5792542E+00
4.806636E-01,-1.5792847E+00
4.806732E-01,-1.5793152E+00
4.806828E-01,-1.5793457E+00
4.806924E-01,-1.5792847E+00
4.807020E-01,-1.5793762E+00
4.807116E-01,-1.5794678E+00
4.807212E-01,-1.5794067E+00
4.807308E-01,-1.5794983E+00
4.807404E-01,-1.5794678E+00
4.807500E-01,-1.5794678E+00
4.807596E-01,-1.5794373E+00
4.807692E-01,-1.5794678E+00
4.807788E-01,-1.5793457E+00
4.807884E-01,-1.5793152E+00
4.807980E-01,-1.5792236E+00
4.808076E-01,-1.5792236E+00
4.808172E-01,-1.5792847E+00
4.808268E-01,-1.5791626E+00
4.808364E-01,-1.5791016E+00
4.808460E-01,-1.5791016E+00
4.808556E-01,-1.5792847E+00
4.808652E-01,-1.5793457E+00
4.808748E-01,-1.5795593E+00
4.808844E-01,-1.5795593E+00
4.808940E-01,-1.5794983E+00
4.809036E-01,-1.5795593E+00
4.809132E-01,-1.5795288E+00
4.809228E-01,-1.5794067E+00
4.809324E-01,-1.5794067E+00
4.809420E-01,-1.5794983E+00
4.809516E-01,-1.5794373E+00
4.809612E-01,-1.5794678E+00
4.809708E-01,-1.5794373E+00
4.809804E-01,-1.5794373E+00
4.809900E-01,-1.5794983E+00
4.809996E-01,-1.5796204E+00
4.810092E-01,-1.5795288E+00
4.810188E-01,-1.5796204E+00
4.810284E-01,-1.5796204E+00
4.810380E-01,-1.5795898E+00
4.810476E-01,-1.5796204E+00
4.810572E-01,-1.5793152E+00
4.810668E-01,-1.5792847E+00
4.810764E-01,-1.5792236E+00
4.810860E-01,-1.5792847E+00
4.810956E-01,-1.5794983E+00
4.811052E-01,-1.5795288E+00
4.811148E-01,-1.5794983E+00
4.811244E-01,-1.5795288E+00
4.811340E-01,-1.5794373E+00
4.811436E-01,-1.5794067E+00
4.811532E-01,-1.5793457E+00
4.811628E-01,-1.5793457E+00
4.811724E-01,-1.5794373E+00
4.811820E-01,-1.5794678E+00
4.811916E-01,-1.5794678E+00
4.812012E-01,-1.5794678E+00
4.812108E-01,-1.5794067E+00
4.812204E-01,-1.5793762E+00
4.812300E-01,-1.5794983E+00
4.812396E-01,-1.5794678E+00
4.812492E-01,-1.5794373E+00
4.812588E-01,-1.5793457E+00
4.812684E-01,-1.5793457E+00
4.812780E-01,-1.5793762E+00
4.812876E-01,-1.5794983E+00
4.812972E-01,-1.5793762E+00
4.813068E-01,-1.5793152E+00
4.813164E-01,-1.5792847E+00
4.813260E-01,-1.5792847E+00
4.813356E-01,-1.5793762E+00
4.813452E-01,-1.5793457E+00
4.813548E-01,-1.5793152E+00
4.813644E-01,-1.5793457E+00
4.813740E-01,-1.5795288E+00
4.813836E-01,-1.5795593E+00
4.813932E-01,-1.5795288E+00
4.814028E-01,-1.5794373E+00
4.814124E-01,-1.5792847E+00
4.814220E-01,-1.5794067E+00
4.814316E-01,-1.5794067E+00
4.814412E-01,-1.5793762E+00
4.814508E-01,-1.5793762E+00
4.814604E-01,-1.5792236E+00
4.814700E-01,-1.5792236E+00
4.814796E-01,-1.5792847E+00
4.814892E-01,-1.5793762E+00
4.814988E-01,-1.5792847E+00
4.815084E-01,-1.5792847E+00
4.815180E-01,-1.5793152E+00
4.815276E-01,-1.5794373E+00
4.815372E-01,-1.5791931E+00
4.815468E-01,-1.5792542E+00
4.815564E-01,-1.5792236E+00
4.815660E-01,-1.5793152E+00
4.815756E-01,-1.5791931E+00
4.815852E-01,-1.5791626E+00
4.815948E-01,-1.5792542E+00
4.816044E-01,-1.5794067E+00
4.816140E-01,-1.5795593E+00
4.816236E-01,-1.5794678E+00
4.816332E-01,-1.5794678E+00
4.816428E-01,-1.5794983E+00
4.816524E-01,-1.5795898E+00
4.816620E-01,-1.5794983E+00
4.816716E-01,-1.5794983E+00
4.816812E-01,-1.5794983E+00
4.816908E-01,-1.5795288E+00
4.817004E-01,-1.5795288E+00
4.817100E-01,-1.5793762E+00
4.817196E-01,-1.5794373E+00
4.817292E-01,-1.5793762E+00
4.817388E-01,-1.5794067E+00
4.817484E-01,-1.5793457E+00
4.817580E-01,-1.5793762E+00
4.817676E-01,-1.5795288E+00
4.817772E-01,-1.5794373E+00
4.817868E-01,-1.5793762E+00
4.817964E-01,-1.5794373E+00
4.818060E-01,-1.5794067E+00
4.818156E-01,-1.5794067E+00
4.818252E-01,-1.5794373E+00
4.818348E-01,-1.5794067E+00
4.818444E-01,-1.5794983E+00
4.818540E-01,-1.5795288E+00
4.818636E-01,-1.5794373E+00
4.818732E-01,-1.5796509E+00
4.818828E-01,-1.5794373E+00
4.818924E-01,-1.5794067E+00
4.819020E-01,-1.5794983E+00
4.819116E-01,-1.5795288E+00
4.819212E-01,-1.5794373E+00
4.819308E-01,-1.5795288E+00
4.819404E-01,-1.5794373E+00
4.819500E-01,-1.5794067E+00
4.819596E-01,-1.5793457E+00
4.819692E-01,-1.5794067E+00
4.819788E-01,-1.5794067E+00
4.819884E-01,-1.5794678E+00
4.819980E-01,-1.5793457E+00
4.820076E-01,-1.5793457E+00
4.820172E-01,-1.5794373E+00
4.820268E-01,-1.5794983E+00
4.820364E-01,-1.5793152E+00
4.820460E-01,-1.5791931E+00
4.820556E-01,-1.5794067E+00
4.820652E-01,-1.5793152E+00
4.820748E-01,-1.5792542E+00
4.820844E-01,-1.5793762E+00
4.820940E-01,-1.5793457E+00
4.821036E-01,-1.5792847E+00
4.821132E-01,-1.5794678E+00
4.821228E-01,-1.5796204E+00
4.821324E-01,-1.5795288E+00
4.821420E-01,-1.5795898E+00
4.821516E-01,-1.5794678E+00
4.821612E-01,-1.5793762E+00
4.821708E-01,-1.5796204E+00
4.821804E-01,-1.5795898E+00
4.821900E-01,-1.5795288E+00
4.821996E-01,-1.5795288E+00
4.822092E-01,-1.5794678E+00
4.822188E-01,-1.5792847E+00
4.822284E-01,-1.5794067E+00
4.822380E-01,-1.5794373E+00
4.822476E-01,-1.5794983E+00
4.822572E-01,-1.5793762E+00
4.822668E-01,-1.5793152E+00
